여행ID,TRIP_ID,출발방문지ID,도착방문지ID,출발시간,도착시간,이동방법코드1,이동방법코드2
d_d001159,2209270005,,2209270005,,2022/09/27 15:00,4,
d_d003047,2210040003,,2210040003,,2022/10/04 18:00,15,
d_d004783,2210210002,,2210210002,,2022/10/21 10:00,5,
d_d004389,2210080003,,2210080003,,2022/10/08 11:00,9,
d_d003180,2210160006,,2210160006,,2022/10/16 15:30,2,
d_d002361,2210050003,,2210050003,,2022/10/05 14:00,2,
d_d007155,2211040005,,2211040005,,2022/11/04 21:30,1,15
c_c000594,2209080004,,2209080004,,2022/09/08 15:00,15,15
d_d000812,2208280011,,2208280011,,2022/08/28 19:00,2,
d_d012255,2211060005,,2211060005,,2022/11/06 15:00,1,
d_d003510,2210180004,,2210180004,,2022/10/18 8:00,13,15
d_d008029,2210280001,2210280001,,2022/10/28 10:30,,,
d_d000219,2208220007,,2208220007,,2022/08/22 17:00,9,
c_c005196,2210090003,,2210090003,,2022/10/09 14:00,1,1
d_d002457,2210090008,,2210090008,,2022/10/09 12:30,2,
d_d000608,2208200001,,2208200001,,2022/08/20 9:30,2,
d_d002768,2210160002,,2210160002,,2022/10/16 12:00,5,13
d_d002087,2210150003,,2210150003,,2022/10/15 8:00,9,
d_d011377,2211040002,,2211040002,,2022/11/04 6:30,4,
d_d006351,2210300002,,2210300002,,2022/10/30 13:00,2,
d_d000500,2209070006,,2209070006,,2022/09/07 15:30,13,
d_d007431,2210230004,,2210230004,,2022/10/23 16:30,2,
d_d000589,2208240004,,2208240004,,2022/08/24 10:30,3,
d_d000515,2208280002,,2208280002,,2022/08/28 11:30,4,
d_d001585,2210010005,,2210010005,,2022/10/01 16:30,15,
d_d002856,2210160008,,2210160008,,2022/10/16 20:30,15,
d_d009265,2211020003,,2211020003,,2022/11/02 11:00,15,
c_c003390,2210080005,,2210080005,,2022/10/08 12:30,1,
d_d002758,2210290007,,2210290007,,2022/10/29 22:30,1,
d_d004908,2210250006,,2210250006,,2022/10/25 17:00,13,15
d_d001592,2209270005,,2209270005,,2022/09/27 10:30,2,2
d_d001432,2209110008,,2209110008,,2022/09/11 18:00,2,
d_d001066,2209020003,,2209020003,,2022/09/02 13:30,2,
c_c001124,2208270007,,2208270007,,2022/08/27 17:00,1,
d_d004070,2210230004,,2210230004,,2022/10/23 19:00,2,
d_d009496,2211050008,,2211050008,,2022/11/05 14:00,15,
d_d010685,2211040002,,2211040002,,2022/11/04 14:30,2,
d_d002588,2210280009,,2210280009,,2022/10/28 13:30,2,15
d_d001576,2209270003,,2209270003,,2022/09/27 13:30,16,
d_d011016,2211040006,,2211040006,,2022/11/04 23:00,9,
c_c000637,2208220001,,2208220001,,2022/08/22 7:00,15,
d_d000152,2208120005,,2208120005,,2022/08/12 17:00,12,
d_d010309,2211060006,,2211060006,,2022/11/06 15:30,2,
d_d000840,2208280003,,2208280003,,2022/08/28 10:30,10,2
d_d006985,2210270006,,2210270006,,2022/10/27 19:30,2,15
d_d007124,2210300002,,2210300002,,2022/10/30 11:00,15,15
d_d001686,2209300001,,2209300001,,2022/09/30 9:30,2,
d_d002027,2210160004,,2210160004,,2022/10/16 13:00,2,
d_d002459,2210040003,,2210040003,,2022/10/04 16:30,1,
c_c000855,2208280002,,2208280002,,2022/08/28 10:30,1,
d_d003245,2210110003,,2210110003,,2022/10/11 12:30,1,
d_d001631,2209230006,,2209230006,,2022/09/23 18:00,2,
d_d006778,2210210007,,2210210007,,2022/10/21 19:30,1,
d_d003329,2210080003,,2210080003,,2022/10/08 14:00,15,
d_d003098,2210170006,,2210170006,,2022/10/17 17:30,2,
d_d001765,2209270002,,2209270002,,2022/09/27 12:30,2,
d_d001431,2209180002,,2209180002,,2022/09/18 11:30,13,15
c_c003326,2210030001,,2210030001,,2022/10/03 8:30,15,
d_d001381,2209270001,2209270001,,2022/09/27 10:30,,,
d_d004738,2210260006,,2210260006,,2022/10/26 14:30,2,
d_d002086,2210160005,,2210160005,,2022/10/16 15:30,2,2
d_d006312,2210300003,,2210300003,,2022/10/30 13:30,1,
d_d000416,2208280005,,2208280005,,2022/08/28 22:00,15,
d_d000096,2208180003,,2208180003,,2022/08/18 17:00,1,
d_d009564,2210290005,,2210290005,,2022/10/29 7:00,15,
d_d006711,2210220003,,2210220003,,2022/10/22 11:30,15,
a_a001118,2208290006,,2208290006,,2022/08/29 20:30,15,
d_d000488,2208260001,,2208260001,,2022/08/26 21:30,4,
d_d003562,2210290002,,2210290002,,2022/10/29 13:30,12,
d_d001984,2210180005,,2210180005,,2022/10/18 13:30,2,
d_d000560,2208280006,,2208280006,,2022/08/28 18:30,2,
d_d002389,2210090007,,2210090007,,2022/10/09 18:30,1,
d_d009452,2210290007,,2210290007,,2022/10/29 19:30,15,
d_d002137,2209300005,,2209300005,,2022/09/30 13:00,2,15
d_d002558,2210040005,,2210040005,,2022/10/04 14:00,16,
d_d009414,2211020001,,2211020001,,2022/11/02 11:30,2,2
d_d000175,2208240006,,2208240006,,2022/08/24 22:00,2,
d_d011377,2211030003,,2211030003,,2022/11/03 23:30,16,
d_d002423,2210260006,,2210260006,,2022/10/26 17:00,2,
d_d000437,2208260010,,2208260010,,2022/08/26 2:00,2,
d_d008115,2210280002,,2210280002,,2022/10/28 12:30,1,
d_d005446,2210110005,,2210110005,,2022/10/11 14:00,10,
d_d007798,2210280002,,2210280002,,2022/10/28 12:00,13,
d_d004165,2210300004,,2210300004,,2022/10/30 17:00,1,
d_d000014,2208190001,,2208190001,,2022/08/19 10:30,2,
d_d009794,2210310004,,2210310004,,2022/10/31 14:30,15,
a_a004177,2210010009,,2210010009,,2022/10/01 12:00,15,
d_d002022,2209300002,,2209300002,,2022/09/30 9:00,1,
d_d009883,2211060002,,2211060002,,2022/11/06 10:00,1,
d_d010107,2211050004,,2211050004,,2022/11/05 13:00,16,16
d_d006694,2210180001,,2210180001,,2022/10/18 9:00,15,
d_d003346,2210240003,,2210240003,,2022/10/24 15:00,16,
d_d003974,2210120001,2210120001,,2022/10/12 20:00,,,
d_d000304,2208190006,,2208190006,,2022/08/19 17:00,2,
d_d010578,2211040011,,2211040011,,2022/11/04 12:00,16,16
d_d000058,2208210004,,2208210004,,2022/08/21 16:00,2,
d_d001294,2209140007,,2209140007,,2022/09/14 20:30,2,
d_d007084,2210200005,,2210200005,,2022/10/20 17:00,2,
d_d006829,2210280001,,2210280001,,2022/10/28 13:30,1,15
a_a000275,2208160006,,2208160006,,2022/08/16 2:30,1,
d_d001625,2209240003,,2209240003,,2022/09/24 11:00,1,
d_d001193,2209130007,,2209130007,,2022/09/13 17:30,2,
d_d004725,2210140001,,2210140001,,2022/10/14 12:00,1,
d_d012281,2211120002,,2211120002,,2022/11/12 12:30,1,
d_d001381,2209270009,,2209270009,,2022/09/27 23:30,15,
d_d003199,2210120004,,2210120004,,2022/10/12 16:00,2,
d_d002507,2210210002,,2210210002,,2022/10/21 13:30,2,
d_d001347,2209270006,,2209270006,,2022/09/27 16:30,15,
d_d005299,2210300007,,2210300007,,2022/10/30 18:00,5,
c_c003909,2210090006,,2210090006,,2022/10/09 14:00,1,
d_d006693,2210260008,,2210260008,,2022/10/26 20:00,2,
d_d002785,2210050002,,2210050002,,2022/10/05 9:00,4,4
d_d002983,2210200001,,2210200001,,2022/10/20 11:00,2,
d_d000802,2208190005,,2208190005,,2022/08/19 18:30,15,
d_d000589,2208250002,,2208250002,,2022/08/25 7:00,15,
d_d001941,2210080003,,2210080003,,2022/10/08 14:00,15,
d_d001618,2210010007,,2210010007,,2022/10/01 17:30,2,
d_d004213,2210080005,,2210080005,,2022/10/08 13:30,1,
d_d006689,2210300004,,2210300004,,2022/10/30 19:30,2,
d_d000020,2208090004,,2208090004,,2022/08/09 11:00,16,
d_d004391,2210260007,,2210260007,,2022/10/26 19:00,3,3
d_d000395,2208290002,,2208290002,,2022/08/29 11:00,2,2
b_b006905,2211060007,,2211060007,,2022/11/06 15:30,1,
d_d002264,2210220005,,2210220005,,2022/10/22 19:00,13,15
d_d001515,2210010006,,2210010006,,2022/10/01 17:30,2,
d_d006985,2210270002,,2210270002,,2022/10/27 11:30,2,
a_a006701,2210080002,,2210080002,,2022/10/08 14:30,1,
d_d006867,2210220005,,2210220005,,2022/10/22 14:30,9,
d_d001764,2210240001,,2210240001,,2022/10/24 10:00,2,
d_d000854,2208280002,,2208280002,,2022/08/28 8:00,15,
d_d009164,2210290002,,2210290002,,2022/10/29 11:00,2,
d_d002085,2209290003,,2209290003,,2022/09/29 19:30,9,
d_d004040,2210300007,,2210300007,,2022/10/30 17:00,2,
c_c003042,2209230005,,2209230005,,2022/09/23 15:00,15,
d_d000180,2208170005,,2208170005,,2022/08/17 21:30,15,
d_d006135,2210250009,,2210250009,,2022/10/25 8:30,9,
d_d002701,2210180006,,2210180006,,2022/10/18 13:30,2,
d_d001470,2209190005,,2209190005,,2022/09/19 12:00,2,
d_d007463,2210240009,,2210240009,,2022/10/24 22:30,15,
b_b000205,2208110001,2208110001,,2022/08/11 9:30,,,
b_b006953,2211060002,,2211060002,,2022/11/06 12:00,3,
d_d000668,2208200005,,2208200005,,2022/08/20 12:30,15,
d_d002359,2209300007,,2209300007,,2022/09/30 14:30,2,
d_d002432,2210010002,,2210010002,,2022/10/01 11:30,2,
d_d010496,2211030011,,2211030011,,2022/11/03 17:30,15,
b_b000140,2208120003,,2208120003,,2022/08/12 12:30,1,
d_d001367,2209230004,,2209230004,,2022/09/23 15:00,2,
d_d004282,2210300002,,2210300002,,2022/10/30 12:00,15,
d_d000159,2208170005,,2208170005,,2022/08/17 15:00,15,
d_d000208,2209040002,,2209040002,,2022/09/04 11:00,2,2
a_a002220,2209300001,,2209300001,,2022/09/30 12:00,2,
d_d002408,2210170003,,2210170003,,2022/10/17 10:30,10,2
b_b014639,2210290001,,2210290001,,2022/10/29 23:30,7,13
d_d003519,2210200001,,2210200001,,2022/10/20 10:30,2,
d_d004052,2210220004,,2210220004,,2022/10/22 12:30,15,
d_d003472,2210280003,,2210280003,,2022/10/28 13:00,2,
d_d000747,2209070007,,2209070007,,2022/09/07 3:30,15,
d_d002185,2210050007,,2210050007,,2022/10/05 22:30,2,
d_d009621,2211050005,,2211050005,,2022/11/05 14:30,2,
d_d010639,2211050003,,2211050003,,2022/11/05 12:30,1,
b_b005863,2210080009,,2210080009,,2022/10/08 14:00,12,
d_d006237,2211010002,,2211010002,,2022/11/01 13:00,1,
d_d003063,2210260006,,2210260006,,2022/10/26 17:30,1,
a_a001302,2209030007,,2209030007,,2022/09/03 20:30,15,
d_d000889,2208250004,,2208250004,,2022/08/25 8:00,2,
d_d011721,2211030009,,2211030009,,2022/11/03 9:30,1,
d_d006998,2210210002,,2210210002,,2022/10/21 11:30,1,
d_d000863,2208260004,,2208260004,,2022/08/26 16:00,2,
d_d006080,2210290007,,2210290007,,2022/10/29 17:30,1,
d_d003518,2210230002,,2210230002,,2022/10/23 9:00,15,
d_d006648,2210270002,,2210270002,,2022/10/27 21:30,15,
d_d003531,2210130001,,2210130001,,2022/10/13 10:30,2,
d_d006666,2210230003,,2210230003,,2022/10/23 17:00,1,
d_d005065,2210120004,,2210120004,,2022/10/12 13:00,15,
b_b003993,2209180006,,2209180006,,2022/09/18 18:00,2,
d_d000178,2208260001,,2208260001,,2022/08/26 11:30,4,
d_d009903,2210310005,,2210310005,,2022/10/31 17:00,2,
d_d008039,2210280003,,2210280003,,2022/10/28 13:30,2,
b_b006141,2210010008,,2210010008,,2022/10/01 18:00,1,
d_d006944,2210250004,,2210250004,,2022/10/25 14:00,2,
d_d001588,2209240002,,2209240002,,2022/09/24 10:30,2,
d_d000216,2208270002,,2208270002,,2022/08/27 9:30,4,
a_a005932,2210230002,,2210230002,,2022/10/23 9:30,2,
d_d003075,2210150012,,2210150012,,2022/10/15 18:00,1,
d_d001576,2209260003,,2209260003,,2022/09/26 12:30,2,
d_d001761,2210300002,,2210300002,,2022/10/30 13:00,2,
d_d004633,2210100012,,2210100012,,2022/10/10 19:00,13,13
a_a005187,2210150003,,2210150003,,2022/10/15 16:00,1,
d_d004908,2210260003,,2210260003,,2022/10/26 11:30,15,
d_d005222,2210160003,,2210160003,,2022/10/16 12:30,2,
d_d010768,2211070002,,2211070002,,2022/11/07 13:00,2,
d_d000072,2208110009,,2208110009,,2022/08/11 16:30,2,
d_d004849,2210110006,,2210110006,,2022/10/11 18:00,2,2
d_d010107,2211040002,,2211040002,,2022/11/04 13:00,2,
d_d001345,2209290007,,2209290007,,2022/09/29 22:30,9,
d_d000595,2208300006,,2208300006,,2022/08/30 16:30,2,
d_d001216,2209110001,,2209110001,,2022/09/11 8:30,15,
d_d002819,2210110005,,2210110005,,2022/10/11 14:00,2,
d_d000092,2208070003,,2208070003,,2022/08/07 13:30,2,
b_b001355,2208210002,,2208210002,,2022/08/21 11:00,2,
d_d002702,2210130003,,2210130003,,2022/10/13 18:30,9,
b_b003804,2209270011,,2209270011,,2022/09/27 18:30,1,
d_d000330,2208230003,,2208230003,,2022/08/23 15:00,2,
d_d006137,2210220009,,2210220009,,2022/10/22 16:30,15,
b_b002796,2209020005,,2209020005,,2022/09/02 16:30,2,
d_d009165,2210270003,,2210270003,,2022/10/27 19:30,2,
d_d001519,2209300006,,2209300006,,2022/09/30 21:00,2,
d_d001839,2210020009,,2210020009,,2022/10/02 20:30,15,
d_d000652,2208260005,,2208260005,,2022/08/26 12:00,15,
d_d006018,2210140002,,2210140002,,2022/10/14 17:00,1,
d_d005056,2210150001,,2210150001,,2022/10/15 10:00,1,
d_d010161,2211050003,,2211050003,,2022/11/05 12:30,2,
d_d002482,2210070001,,2210070001,,2022/10/07 16:00,9,12
d_d000372,2208230001,2208230001,,2022/08/23 9:00,,,
a_a002082,2209110003,,2209110003,,2022/09/11 7:00,5,13
a_a002402,2209170006,,2209170006,,2022/09/17 22:00,15,
b_b000301,2208160005,,2208160005,,2022/08/16 11:30,15,
c_c000737,2209080003,,2209080003,,2022/09/08 12:00,15,
d_d004157,2210260008,,2210260008,,2022/10/26 21:00,4,
d_d012298,2211120005,,2211120005,,2022/11/12 19:00,15,
d_d004753,2211010001,,2211010001,,2022/11/01 9:00,14,
d_d004451,2210300003,,2210300003,,2022/10/30 19:30,2,
d_d009437,2210300001,,2210300001,,2022/10/30 21:00,14,
d_d001839,2210030002,,2210030002,,2022/10/03 12:00,10,
d_d002040,2210240003,,2210240003,,2022/10/24 15:30,13,
d_d002227,2210090003,,2210090003,,2022/10/09 17:00,2,
d_d012314,2211130003,,2211130003,,2022/11/13 10:30,1,
d_d000308,2208280005,,2208280005,,2022/08/28 21:00,4,
d_d000747,2209100004,,2209100004,,2022/09/10 18:30,2,
d_d001379,2209080003,,2209080003,,2022/09/08 8:00,4,
d_d001396,2209180005,,2209180005,,2022/09/18 15:00,2,
d_d006753,2210230013,,2210230013,,2022/10/23 21:30,2,
d_d000912,2208310004,,2208310004,,2022/08/31 21:30,2,
d_d010172,2211060004,,2211060004,,2022/11/06 12:00,13,15
d_d002495,2210140011,,2210140011,,2022/10/14 6:30,4,
d_d010056,2211040014,,2211040014,,2022/11/04 21:30,15,
d_d002223,2210120003,,2210120003,,2022/10/12 11:30,9,
d_d002069,2210010003,,2210010003,,2022/10/01 16:00,10,
d_d001617,2209300003,,2209300003,,2022/09/30 17:30,15,
d_d001839,2210060002,,2210060002,,2022/10/06 12:00,4,
d_d000893,2208280005,,2208280005,,2022/08/28 12:30,2,
d_d002124,2210130001,2210130001,,2022/10/13 7:00,,,
d_d010344,2210310002,,2210310002,,2022/10/31 23:00,2,
d_d003910,2210100001,,2210100001,,2022/10/10 13:00,1,
d_d000565,2208190001,2208190001,,2022/08/19 7:30,,,
d_d010245,2211020003,,2211020003,,2022/11/02 12:30,2,
d_d005761,2210150001,,2210150001,,2022/10/15 10:30,4,
d_d002111,2210220002,,2210220002,,2022/10/22 11:00,13,
a_a001479,2208260001,2208260001,,2022/08/26 18:00,,,
b_b002597,2208270010,,2208270010,,2022/08/27 16:00,15,
d_d007124,2210290003,,2210290003,,2022/10/29 10:30,1,15
d_d001364,2209110001,,2209110001,,2022/09/11 10:30,2,
d_d000870,2208300008,,2208300008,,2022/08/30 16:00,2,
d_d010758,2211050003,,2211050003,,2022/11/05 14:00,2,
d_d009014,2210260001,2210260001,,2022/10/26 15:30,,,
d_d000540,2208220006,,2208220006,,2022/08/22 18:30,2,
d_d004451,2210300004,,2210300004,,2022/10/30 21:30,2,
d_d001411,2209240001,2209240001,,2022/09/24 6:00,,,
d_d006693,2210260002,,2210260002,,2022/10/26 11:00,2,
d_d001854,2210010008,,2210010008,,2022/10/01 20:30,15,
d_d004618,2210210001,,2210210001,,2022/10/21 11:00,10,15
d_d002198,2210080008,,2210080008,,2022/10/08 13:30,2,
d_d001845,2210080006,,2210080006,,2022/10/08 14:30,15,
d_d007594,2210280003,,2210280003,,2022/10/28 18:30,1,
d_d006917,2210290009,,2210290009,,2022/10/29 14:30,1,
d_d002587,2210060009,,2210060009,,2022/10/06 13:00,2,
b_b000786,2209060007,,2209060007,,2022/09/06 21:00,2,
d_d001935,2210070001,,2210070001,,2022/10/07 4:00,5,15
d_d002785,2210050014,,2210050014,,2022/10/05 23:30,9,5
d_d009830,2210310001,,2210310001,,2022/10/31 10:00,15,
d_d002274,2210040001,,2210040001,,2022/10/04 12:30,2,
c_c003062,2210010003,,2210010003,,2022/10/01 14:30,2,
d_d001241,2209150001,,2209150001,,2022/09/15 9:30,13,
d_d002943,2210100002,,2210100002,,2022/10/10 11:30,1,
d_d001215,2209210008,,2209210008,,2022/09/21 17:00,15,
d_d009756,2211030002,,2211030002,,2022/11/03 21:00,2,
d_d006867,2210200008,,2210200008,,2022/10/20 16:00,15,
d_d000187,2209010004,,2209010004,,2022/09/01 20:00,2,
d_d005222,2210160002,,2210160002,,2022/10/16 11:30,2,
d_d001805,2209290001,2209290001,,2022/09/29 10:30,,,
d_d006778,2210210005,,2210210005,,2022/10/21 15:00,1,
d_d002928,2210050004,,2210050004,,2022/10/05 18:00,1,1
d_d000022,2208250002,,2208250002,,2022/08/25 13:30,2,
d_d002770,2210100006,,2210100006,,2022/10/10 12:30,2,
b_b001050,2208260002,,2208260002,,2022/08/26 12:30,1,
d_d007674,2210290002,,2210290002,,2022/10/29 9:30,1,
d_d000411,2208250002,,2208250002,,2022/08/25 11:30,2,
d_d003763,2210070007,,2210070007,,2022/10/07 22:30,4,
d_d004726,2210080004,,2210080004,,2022/10/08 12:30,2,
d_d002147,2210150007,,2210150007,,2022/10/15 23:00,4,
d_d000657,2208310008,,2208310008,,2022/08/31 18:00,15,
a_a009577,2210280005,,2210280005,,2022/10/28 17:00,1,
d_d007774,2210290007,,2210290007,,2022/10/29 16:30,2,15
c_c002185,2209170007,,2209170007,,2022/09/17 20:00,15,15
d_d007377,2210250001,,2210250001,,2022/10/25 10:00,1,1
d_d005305,2210210002,,2210210002,,2022/10/21 20:00,1,
d_d010240,2211020002,,2211020002,,2022/11/02 10:00,13,10
d_d000206,2208270005,,2208270005,,2022/08/27 15:30,2,
d_d002118,2210030004,,2210030004,,2022/10/03 21:00,15,15
d_d009242,2211050017,,2211050017,,2022/11/05 17:00,2,
d_d004444,2210150001,,2210150001,,2022/10/15 13:00,4,
d_d000288,2208200005,,2208200005,,2022/08/20 20:30,2,
d_d005085,2210220003,,2210220003,,2022/10/22 15:30,15,
d_d011515,2211040001,2211040001,,2022/11/04 10:00,,,
d_d005194,2210230002,,2210230002,,2022/10/23 16:30,2,
d_d001331,2209110002,,2209110002,,2022/09/11 6:00,1,
d_d010671,2211020005,,2211020005,,2022/11/02 17:00,2,
d_d002810,2210210005,,2210210005,,2022/10/21 13:00,2,
d_d000295,2208190004,,2208190004,,2022/08/19 15:30,15,
d_d000150,2208150001,,2208150001,,2022/08/15 10:00,2,
d_d000119,2208220002,,2208220002,,2022/08/22 13:30,9,
d_d010612,2210300006,,2210300006,,2022/10/30 15:30,2,
d_d001087,2209010005,,2209010005,,2022/09/01 16:30,2,15
d_d005575,2210150005,,2210150005,,2022/10/15 15:00,15,
d_d001243,2209160003,,2209160003,,2022/09/16 12:00,2,
d_d001499,2209210010,,2209210010,,2022/09/21 22:30,15,
d_d006300,2210230009,,2210230009,,2022/10/23 21:00,15,
d_d001725,2210130007,,2210130007,,2022/10/13 17:00,15,
d_d000852,2208280007,,2208280007,,2022/08/28 18:00,12,15
d_d002284,2210160001,,2210160001,,2022/10/16 4:30,2,4
d_d002940,2210290001,2210290001,,2022/10/29 11:30,,,
b_b001152,2208250008,,2208250008,,2022/08/25 17:00,13,
d_d001863,2210070005,,2210070005,,2022/10/07 12:30,2,
d_d003828,2210090008,,2210090008,,2022/10/09 19:00,1,
d_d002819,2210130001,,2210130001,,2022/10/13 11:30,2,
d_d002734,2210030008,,2210030008,,2022/10/03 21:30,15,
d_d004588,2210100007,,2210100007,,2022/10/10 19:00,2,
d_d007425,2211010003,,2211010003,,2022/11/01 15:30,1,
d_d000769,2209020005,,2209020005,,2022/09/02 21:30,2,
d_d001607,2209230008,,2209230008,,2022/09/23 19:30,2,
d_d004168,2210070005,,2210070005,,2022/10/07 14:00,1,
d_d009484,2211020010,,2211020010,,2022/11/02 1:30,15,
a_a000839,2208260001,,2208260001,,2022/08/26 10:30,1,
b_b005641,2210080005,,2210080005,,2022/10/08 16:00,1,1
d_d000416,2208300001,,2208300001,,2022/08/30 22:00,2,
a_a002374,2210030008,,2210030008,,2022/10/03 19:30,15,
d_d001994,2209300007,,2209300007,,2022/09/30 18:00,2,
d_d000308,2208300004,,2208300004,,2022/08/30 15:30,12,
d_d009284,2211020005,,2211020005,,2022/11/02 19:00,15,
d_d001646,2209230001,2209230001,,2022/09/23 13:00,,,
d_d000288,2208220001,,2208220001,,2022/08/22 11:30,2,
d_d003029,2210230005,,2210230005,,2022/10/23 18:00,1,
d_d010680,2211070003,,2211070003,,2022/11/07 13:00,5,
d_d000268,2208260001,,2208260001,,2022/08/26 9:00,15,
d_d008242,2210300003,,2210300003,,2022/10/30 11:30,2,
d_d010281,2211020004,,2211020004,,2022/11/02 12:30,2,
d_d000886,2209020001,,2209020001,,2022/09/02 11:30,2,2
d_d001849,2210050007,,2210050007,,2022/10/05 19:00,2,
d_d004390,2210100008,,2210100008,,2022/10/10 19:30,15,
d_d006111,2210170001,2210170001,,2022/10/17 9:30,,,
d_d002348,2210120006,,2210120006,,2022/10/12 17:00,15,
d_d000902,2208200005,,2208200005,,2022/08/20 19:30,1,
d_d009192,2210300004,,2210300004,,2022/10/30 17:30,13,5
d_d006740,2210250009,,2210250009,,2022/10/25 18:30,1,15
d_d000090,2208140004,,2208140004,,2022/08/14 11:00,2,
d_d010750,2211050002,,2211050002,,2022/11/05 8:00,1,5
d_d007500,2210250004,,2210250004,,2022/10/25 20:30,2,
d_d001934,2209300009,,2209300009,,2022/09/30 18:30,2,
d_d005222,2210150003,,2210150003,,2022/10/15 13:00,2,
d_d006836,2210220002,,2210220002,,2022/10/22 12:30,1,
d_d010461,2211040005,,2211040005,,2022/11/04 19:30,1,
d_d000309,2208300006,,2208300006,,2022/08/30 21:00,2,
d_d002770,2210130006,,2210130006,,2022/10/13 17:30,2,
d_d001586,2210010001,,2210010001,,2022/10/01 11:00,2,1
a_a012121,2211060003,,2211060003,,2022/11/06 15:30,1,1
d_d009113,2211040001,,2211040001,,2022/11/04 8:30,9,5
d_d002507,2210180007,,2210180007,,2022/10/18 17:00,2,
a_a002963,2209250004,,2209250004,,2022/09/25 11:30,1,
d_d000112,2208150001,,2208150001,,2022/08/15 11:00,1,
d_d009310,2211010007,,2211010007,,2022/11/01 16:30,2,
d_d001513,2209290010,,2209290010,,2022/09/29 18:30,2,
d_d000179,2208180006,,2208180006,,2022/08/18 22:00,2,
d_d002997,2210140007,,2210140007,,2022/10/14 20:00,2,
b_b015013,2211030007,,2211030007,,2022/11/03 14:30,15,
d_d009242,2211040002,,2211040002,,2022/11/04 22:00,1,
b_b003777,2209250003,,2209250003,,2022/09/25 15:30,2,
d_d001515,2209300006,,2209300006,,2022/09/30 2:00,14,
d_d005114,2210300007,,2210300007,,2022/10/30 23:00,1,
d_d002061,2209290005,,2209290005,,2022/09/29 18:30,2,
a_a000630,2209030004,,2209030004,,2022/09/03 11:30,1,
d_d001202,2209160001,,2209160001,,2022/09/16 11:30,13,15
d_d009662,2211010006,,2211010006,,2022/11/01 8:00,15,
a_a001193,2208290007,,2208290007,,2022/08/29 18:30,1,
d_d002386,2210020001,,2210020001,,2022/10/02 9:00,1,
d_d004168,2210080002,,2210080002,,2022/10/08 16:00,1,
d_d004754,2210150001,2210150001,,2022/10/15 10:30,,,
d_d000501,2208190002,,2208190002,,2022/08/19 10:00,2,
d_d009788,2210300001,2210300001,,2022/10/30 18:00,,,
d_d007190,2210220003,,2210220003,,2022/10/22 11:30,1,
d_d000074,2208130006,,2208130006,,2022/08/13 15:00,1,
a_a002119,2210020003,,2210020003,,2022/10/02 10:00,16,
d_d002533,2210090004,,2210090004,,2022/10/09 14:30,15,
d_d007965,2210280001,,2210280001,,2022/10/28 11:30,2,
d_d010108,2211030002,,2211030002,,2022/11/03 8:30,2,
d_d001785,2210050004,,2210050004,,2022/10/05 12:00,15,
