방문자ID,여행ID,진행순서,방문지명,방문시작일자,방문종료일자,도로명주소,지번주소,X좌표,Y좌표,도로명코드,지번코드,POI_ID,POI_NM,체류시간,방문자유형코드,재방문여부,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,만족도,재방문의향,추천의향,시군구코드
2208280003,d_d000463,17,서귀포자연휴양림,2022-08-28,2022-08-28,,제주특별자치도 서귀포시 하원동 산 1-1,126.464872,33.31229131,,,,,120,1,N,1,,5,5,5,
2210070002,d_d002812,29,제주동문재래시장,2022-10-07,2022-10-07,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,126.5260174,33.51158514,,,,,60,4,Y,1,,4,3,3,
2208260003,d_d000515,3,목포역,2022-08-26,2022-08-26,전남 목포시 영산로 98,전남 목포시 호남동 1-1,126.3866484,34.79117899,,,POI01000000BG9M6O,목포역,0,9,N,6,,3,3,3,
2209300001,d_d002451,1,집,2022-09-30,2022-09-30,,,,,,,POI01000000B8MKF0,정든마을우성6단지아파트/뮤즈피아노,,21,,,,,,,41135
2210140003,d_d002701,27,디자인에이비,2022-10-14,2022-10-14,제주특별자치도 제주시 한경면 판포4길 22,제주특별자치도 제주시 한경면 판포리 2854-10,126.2014892,33.36309445,,,,,60,4,N,2,,5,5,5,
2209290011,d_d002114,21,성산흑돼지두루치기,2022-09-29,2022-09-29,제주특별자치도 서귀포시 성산읍 한도로 255,제주특별자치도 서귀포시 성산읍 성산리 299-5,126.9347968,33.46618538,,,,,30,11,N,6,,4,4,4,
2210290001,d_d002397,15,제주왕감귤농장체험,2022-10-29,2022-10-29,,,,,,,,,60,13,N,11,,5,5,5,50130
2209250001,d_d001159,1,사무실,2022-09-25,2022-09-25,충남 천안시 서북구 부성1길 3,충남 천안시 서북구 두정동 973,127.1355839,36.83402195,,4413310400,POI01000000B3KWSI,서울버디치과의원,,23,,,,,,,
2210230002,d_d005754,15,산도롱맨도롱 제주공항점,2022-10-23,2022-10-23,제주특별자치도 제주시 용담로 16,제주특별자치도 제주시 용담이동 935-22,126.5043929,33.51320632,,,,,30,11,N,2,,5,5,5,
2210260003,d_d006923,11,애월카페거리,2022-10-26,2022-10-26,,제주특별자치도 제주시 애월읍 애월리,126.3091689,33.46258716,,,,,60,4,N,1,,4,5,5,
2208280001,a_a001479,16,명현만의연평도간장게장 검단본점,2022-08-28,2022-08-28,인천 서구 완정로 172,인천 서구 마전동 910-1,126.6571498,37.60259402,,,POI010000006GC8RT,정곡빌딩,60,11,N,2,,5,5,5,
2210060001,d_d001786,26,제주국제공항,2022-10-06,2022-10-06,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,Y,6,,5,5,5,
2209250003,a_a003151,7,옹암해변,2022-09-25,2022-09-25,,인천 옹진군 북도면 장봉리,126.3725466,37.52964013,,,POI010000006DZO9B,옹암해수욕장,30,1,Y,1,,3,3,3,
2210080004,d_d002091,37,카페 가호,2022-10-08,2022-10-08,제주특별자치도 제주시 애월읍 가문동상2길 35,제주특별자치도 제주시 애월읍 하귀2리 2721-4,126.3905608,33.48473867,,,,,90,11,N,1,,5,5,5,
2210300006,d_d008034,7,새별오름,2022-10-30,2022-10-30,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,150,1,N,1,,5,5,5,
2210090001,d_d004124,11,중문보말칼국수,2022-10-09,2022-10-09,제주특별자치도 서귀포시 천제연로 190,제주특별자치도 서귀포시 중문동 2056-4,126.4248641,33.25158514,,,,,30,10,Y,2,,3,3,3,
2209030003,a_a001302,9,진복호 강화도,2022-09-03,2022-09-03,인천 강화군 길상면 해안남로 496-6,인천 강화군 길상면 선두리 1069-2,126.5092584,37.59766052,,,,,60,11,N,2,,4,4,4,
2209280004,d_d001444,20,보롬왓,2022-09-28,2022-09-28,제주특별자치도 서귀포시 표선면 번영로 2350-104,제주특별자치도 서귀포시 표선면 성읍리 3229-4,126.7524958,33.41349708,,,POI01000000EG7OBW,보롬왓,60,3,N,5,,5,3,3,
2209070003,d_d000364,17,제주김만복 본점,2022-09-07,2022-09-07,제주특별자치도 제주시 오라로 41,제주특별자치도 제주시 오라삼동 2250-1,126.5089219,33.4970354,,,,,30,11,N,2,,3,2,2,
2210300004,a_a012491,4,뻘다방,2022-10-30,2022-10-30,인천 옹진군 영흥면 선재로 55,인천 옹진군 영흥면 선재리 148-2,126.5312596,37.23415147,,,,,60,11,Y,4,,4,4,4,
2209260003,d_d001457,4,특별한렌트카,2022-09-26,2022-09-26,제주특별자치도 제주시 공항로1길 40-8,제주특별자치도 제주시 용담이동 726,126.5002441,33.50303415,,,,,30,10,N,8,,5,5,5,
2209240007,b_b004416,11,오션블루 거제휴게소,2022-09-24,2022-09-24,경남 거제시 장목면 거가대로 1068,경남 거제시 장목면 율천리 산 41-10,128.6938155,34.97315248,,,POI01000000AMOEMG,거제해상파크휴게소,30,9,N,9,,4,4,4,
2210100006,d_d002305,32,오설록티뮤지엄,2022-10-10,2022-10-10,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,,,60,3,Y,1,,4,4,4,
2209010014,d_d000744,14,스테이 서하온,2022-09-01,2022-09-02,제주특별자치도 제주시 한경면 판포2길 6-16,제주특별자치도 제주시 한경면 판포리 2961-1,126.1974067,33.36329533,,,,,300,24,N,2,3,5,5,5,
2208200010,d_d000797,10,제주안에서,2022-08-20,2022-08-20,제주특별자치도 제주시 한림읍 광산로 11-20,제주특별자치도 제주시 한림읍 상대리 2685-1,126.2944904,33.40436656,,,,,90,24,N,8,3,5,5,5,
2210280005,d_d008992,18,파평 윤씨공원,2022-10-28,2022-10-28,,제주특별자치도 제주시 우도면 연평리,126.9560523,33.51977624,,,,,30,1,N,11,,3,3,3,
2208190004,b_b001937,3,강릉항여객터미널,2022-08-19,2022-08-19,강원 강릉시 창해로14번길 51-26,강원 강릉시 견소동 286-10,128.9528422,37.77282753,,,,,30,9,N,6,,4,4,4,
2209230003,d_d001440,11,조랑말체험공원,2022-09-23,2022-09-23,제주특별자치도 서귀포시 표선면 녹산로 381-15,제주특별자치도 서귀포시 표선면 가시리 3149-33,126.7362849,33.38309728,,,POI01000000BZ2D2N,조랑말체험공원(따라비승마장),60,13,N,5,,3,3,3,
2211040006,d_d009819,17,옹다방,2022-11-04,2022-11-04,제주특별자치도 제주시 한경면 한경해안로 420 옹다방 앞,,126.1667934,33.34102277,,,,,30,12,N,5,,5,4,4,50110
2210040004,d_d002443,17,함덕농협 하나로마트,2022-10-04,2022-10-04,제주특별자치도 제주시 조천읍 함와로 40,제주특별자치도 제주시 조천읍 함덕리 72-4,126.6739304,33.53667991,,,POI01000000BG6ZSK,하나로의원,30,10,N,6,,3,3,3,
2210020002,c_c003292,7,테크43쏠비치진도점,2022-10-02,2022-10-02,송길군 30ㅡ40 쏠비치호텔 진도컨벤션센처106동,,,,,,,,60,11,N,8,,5,5,5,46900
2210250003,d_d007128,27,파리바게뜨 제주공항렌터카하우스점,2022-10-25,2022-10-25,,제주특별자치도 제주시 용담이동 1999-8,126.4919499,33.50469721,,,,,0,11,N,1,,4,3,3,
2209260001,d_d001192,17,서귀피안베이커리,2022-09-26,2022-09-26,제주특별자치도 서귀포시 성산읍 신양로122번길 17,제주특별자치도 서귀포시 성산읍 고성리 559-1,126.9219747,33.4352536,,,,,60,11,N,2,,5,5,5,
2211040004,d_d011698,13,바다다,2022-11-04,2022-11-04,제주특별자치도 서귀포시 대포로 148-15,제주특별자치도 서귀포시 대포동 2384,126.436715,33.23690685,,,,,90,11,Y,4,,4,3,5,
2211070007,d_d009319,28,집,2022-11-07,2022-11-08,,,,,,,,,120,21,,,,,,,11560
2210010004,d_d002412,15,노블피아,2022-10-01,2022-10-01,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,126.5668556,33.24728113,,,POI0100000078IPWE,호텔노블리아,180,24,Y,11,1,3,3,3,
2208120005,d_d000122,15,금오름,2022-08-12,2022-08-12,,제주특별자치도 제주시 한림읍 금악리 산 1-1,126.3058389,33.35457233,,,POI0100000060SQQA,금오름,90,7,N,1,,5,5,5,
2210220001,d_d006042,1,집,2022-10-22,2022-10-22,,,,,,,,,,21,,,,,,,50110
2210270001,d_d006717,1,집,2022-10-27,2022-10-27,,,,,,,POI01000000C0OM1J,동부센트레빌1단지아파트/105동,,21,,,,,,,41190
2210080001,d_d002389,1,집,2022-10-08,2022-10-08,,,,,,2917010100,POI01000000C2RLRD,중흥동모아타운/107동,,21,,,,,,,29170
2211010004,d_d004098,17,김포국제공항 국내선,2022-11-01,2022-11-01,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,30,9,Y,11,,4,4,4,
2210210008,d_d005964,13,마틸다,2022-10-21,2022-10-21,제주특별자치도 제주시 애월읍 고내1길 33,제주특별자치도 제주시 애월읍 고내리 841,126.3342728,33.46569614,,,,,120,11,N,1,,5,5,5,
2208150001,d_d000074,39,법환포구,2022-08-15,2022-08-15,,제주특별자치도 서귀포시 법환동 286-3,126.5156065,33.23726072,,,,,180,9,Y,4,,4,4,4,
2210070007,a_a006040,7,김포함상공원,2022-10-07,2022-10-07,경기 김포시 대곶면 대명항1로 110-36,경기 김포시 대곶면 대명리,126.5392728,37.64061681,,,POI01000000B19IWV,김포함상공원,30,1,N,9,,3,3,3,
2210300001,d_d009053,4,덕성원 중문점,2022-10-30,2022-10-30,제주특별자치도 서귀포시 중문관광로 321,제주특별자치도 서귀포시 중문동 2446,126.4300431,33.24923231,,,,,60,11,N,9,,5,5,5,
2210030002,d_d001856,24,삼대국수회관 본점,2022-10-03,2022-10-03,제주특별자치도 제주시 삼성로 41,제주특별자치도 제주시 일도이동 1045-12,126.5300594,33.50690145,,,,,60,11,N,3,,5,5,5,
2208230002,d_d000345,17,집,2022-08-23,2022-08-24,,,,,,,,,360,21,,,,,,,45113
2211010007,d_d010844,6,친척 집,2022-11-01,2022-11-01,무릉중앙로 34,,,,,,,,30,22,,,,,,,50130
2210250005,d_d003043,14,골든튤립제주성산호텔,2022-10-25,2022-10-26,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,126.9162598,33.44800589,,,POI0100000078QD5J,골든튤립제주성산호텔,30,24,N,1,1,4,4,4,
2210140001,d_d004375,8,한담해변,2022-10-14,2022-10-14,,제주특별자치도 제주시 애월읍 애월리,126.3101829,33.46222496,,,,,90,1,N,5,,5,5,5,
2210180001,d_d004103,28,집,2022-10-18,2022-10-19,,,,,,1171010800,,,30,21,,,,,,,
2208230006,b_b001355,30,집,2022-08-23,2022-08-24,,,,,,,,,90,21,,,,,,,26350
2209150004,d_d001434,9,네거리식당,2022-09-15,2022-09-15,제주특별자치도 서귀포시 서문로29번길 20,제주특별자치도 서귀포시 서귀동 320-9,126.559291,33.24849159,,,POI010000006W7KWL,네거리식당,30,11,N,3,,4,4,4,
2208260001,d_d000488,25,수수민박,2022-08-26,2022-08-27,제주특별자치도 서귀포시 색달로81번길 61,제주특별자치도 서귀포시 색달동 2036,126.4056908,33.26163822,,,,,150,22,,,,,,,
2210130002,d_d004251,2,붉은오름,2022-10-13,2022-10-13,,제주특별자치도 제주시 애월읍 광령리 산 183-2,126.4589778,33.37533619,,,,,30,1,N,1,,5,5,5,
2209230002,d_d001380,23,송악산둘레길,2022-09-23,2022-09-23,,제주특별자치도 서귀포시 대정읍 상모리,126.2930752,33.19682324,,,POI01000000E85UFW,송학펜션산지버스정류장,60,7,N,1,,5,5,5,
2210300001,d_d008001,12,HY초이호스텔,2022-10-30,2022-10-31,제주특별자치도 서귀포시 태평로335번길 11-1,제주특별자치도 서귀포시 서귀동 316-14,126.5583324,33.24706361,,,POI010000006W7I0N,HY펠리스호텔,150,24,Y,6,7,3,3,3,
2211050001,d_d011264,1,집,2022-11-05,2022-11-05,,,,,,1135010500,POI01000000C1Q9FN,상계주공15단지아파트/1506동,,21,,,,,,,
2210300001,d_d008050,7,외돌개,2022-10-30,2022-10-30,,제주특별자치도 서귀포시 서홍동 791,126.5448623,33.23903382,,,POI01000000BG6NN3,외돌개관광단지,90,1,Y,4,,5,5,5,
2209210003,d_d001558,3,제주국제공항,2022-09-21,2022-09-21,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,1,,4,5,5,
2209250004,d_d001607,31,서프라이즈테마파크,2022-09-25,2022-09-25,제주특별자치도 제주시 조천읍 남조로 2243,제주특별자치도 제주시 조천읍 와흘리 2988,126.6595954,33.46516535,,,POI01000000ALDPB4,서프라이즈테마파크,60,6,N,2,,5,5,5,
2209240004,a_a002621,4,탐앤탐스 씨사이드리조트 루지 전망대점,2022-09-24,2022-09-24,장흥로 217,,,,,,,,60,11,N,9,,4,4,4,28710
2210160001,d_d003976,15,차이나하우스,2022-10-16,2022-10-16,,,126.3191925,33.23922235,,,,,90,11,N,2,,5,4,4,50110
2209170007,d_d001221,19,집,2022-09-17,2022-09-18,,,,,,,,,60,21,,,,,,,26530
2210120004,d_d002845,22,아베베베이커리,2022-10-12,2022-10-12,제주특별자치도 제주시 동문로6길 4,제주특별자치도 제주시 일도일동 1136-2,126.5287906,33.51265509,,,,,0,11,N,2,,5,4,5,
2210170005,d_d002202,23,제주이야기 용두암점,2022-10-17,2022-10-17,제주특별자치도 제주시 서해안로 620,제주특별자치도 제주시 용담삼동 1020-5,126.5031558,33.51686002,,,,,60,10,N,9,,4,3,3,
2209200005,d_d001468,5,플레이스캠프제주,2022-09-20,2022-09-21,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,126.918209,33.44994385,,,POI01000000B327N6,플레이스,240,24,Y,1,1,5,5,5,
2208230002,d_d000105,18,원앤온리,2022-08-23,2022-08-23,제주특별자치도 서귀포시 안덕면 산방로 141,제주특별자치도 서귀포시 안덕면 사계리 86,126.3191925,33.23922235,,,,,60,11,Y,4,,4,4,4,
2210250001,d_d002791,15,파더스가든,2022-10-25,2022-10-25,제주특별자치도 서귀포시 안덕면 병악로 44-33,제주특별자치도 서귀포시 안덕면 상창리 804,126.3657532,33.27994208,,,POI01000000BG6R3N,대성농장,120,1,N,1,,5,5,5,
2210310009,d_d009361,16,롯데호텔 제주,2022-10-31,2022-11-01,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도 서귀포시 색달동 2812-4,126.4106002,33.24845645,,,POI01000000EG7PCY,롯데호텔제주,150,24,Y,5,1,5,5,5,
2210060005,d_d003281,4,호텔 브릿지 서귀포,2022-10-06,2022-10-06,,,,,,,,,90,24,N,2,1,4,4,4,50130
2209180005,d_d001386,30,원주공항,2022-09-18,2022-09-18,강원 횡성군 횡성읍 횡성로 38,강원 횡성군 횡성읍 곡교리 112,127.9771206,37.45921233,,,POI01000000BXSE2C,원주공항,0,9,Y,11,,3,4,4,
2209180003,c_c002263,11,진도개테마파크,2022-09-18,2022-09-18,전남 진도군 진도읍 성죽골길 35,전남 진도군 진도읍 동외리 286-1,126.2812982,34.48297582,,,,,90,6,N,3,,3,2,2,
2208190007,d_d000226,7,하도야비어 하도야베드 민박,2022-08-19,2022-08-20,제주특별자치도 제주시 구좌읍 세종로 285,제주특별자치도 제주시 구좌읍 하도리 1026-4,126.8836547,33.50083362,,,,,150,24,N,2,7,5,5,5,
2210180003,d_d005977,2,컴포즈커피 서귀포신시가지점,2022-10-18,2022-10-18,제주특별자치도 서귀포시 중산간동로 8380,제주특별자치도 서귀포시 서호동 594,126.5215782,33.26131764,,,POI01000000BGFKPB,제천역,30,11,Y,6,,4,5,5,
2210040002,d_d001834,2,김포국제공항 국내선,2022-10-04,2022-10-04,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,180,9,Y,6,,3,2,2,
2208110008,d_d000145,8,드르쿰다 in성산,2022-08-11,2022-08-11,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 64,제주특별자치도 서귀포시 성산읍 고성리 372-1,126.9190809,33.4445023,,,POI01000000CW96XG,드르쿰다성산스튜디오,60,11,N,1,,5,5,5,
2210100002,d_d004500,11,신화테마파크,2022-10-10,2022-10-10,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,제주특별자치도 서귀포시 안덕면 서광리 산 35-20,126.3152821,33.30475888,,,,,60,6,Y,4,,2,2,2,
2211050005,a_a012351,5,대한성공회 강화성당,2022-11-05,2022-11-05,인천 강화군 강화읍 관청길27번길 10,인천 강화군 강화읍 관청리 422,126.4863004,37.74867268,,,,,30,2,N,1,,5,5,5,
2209230002,d_d001655,9,담뜰,2022-09-23,2022-09-24,제주특별자치도 제주시 한림읍 협재남6길 124,,,,,,,,30,24,N,2,3,5,5,5,26290
2210290004,d_d008096,4,더그랜드섬오름 본관,2022-10-29,2022-10-29,제주특별자치도 서귀포시 막숙포로 114,제주특별자치도 서귀포시 법환동 1513,126.5104294,33.2330614,,,POI01000000B3080I,더그랜드섬오름호텔,2160,24,Y,4,1,4,5,5,
2210160002,d_d001878,11,한라앤탐,2022-10-16,2022-10-16,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 8,제주특별자치도 서귀포시 남원읍 위미리 887-1,126.6743271,33.27290521,,,,,30,11,N,2,,4,4,4,
2209250008,d_d001677,11,키자나,2022-09-25,2022-09-25,제주특별자치도 서귀포시 태평로 381,제주특별자치도 서귀포시 서귀동 454-31,126.561389,33.24500969,,,,,30,11,N,6,,4,2,4,
2208200002,b_b001747,2,프랜푸드,2022-08-20,2022-08-20,대구 동구 팔공로 220-2,대구 동구 봉무동 1570-1,128.641673,35.91754586,,,,,60,11,Y,11,,3,3,3,
2210150004,d_d003517,6,굿우드무드,2022-10-15,2022-10-15,제주특별자치도 제주시 조천읍 조함해안로 488-5,제주특별자치도 제주시 조천읍 함덕리 1252-6,126.6648321,33.54221304,,,,,30,4,N,2,,5,5,5,
2210250003,d_d005455,19,공항뚝배기 제주공항본점,2022-10-25,2022-10-25,제주특별자치도 제주시 연삼로 31,제주특별자치도 제주시 연동 149-2,126.495915,33.49387448,,,,,30,11,N,9,,5,5,5,
2210080003,a_a005580,3,강화풍물시장,2022-10-08,2022-10-08,인천 강화군 강화읍 중앙로 17-9,인천 강화군 강화읍 갑곳리 849,126.4929016,37.74172784,,,,,120,4,N,5,,5,4,4,
2210020004,c_c003205,12,능가사,2022-10-02,2022-10-02,전남 고흥군 점암면 팔봉길 21,전남 고흥군 점암면 성기리 369,127.4141096,34.6387898,,,POI010000006XW3OM,사찰,1260,2,N,1,,5,5,5,
2208280001,d_d000463,15,이마트 서귀포점,2022-08-28,2022-08-28,제주특별자치도 서귀포시 일주동로 9209,제주특별자치도 서귀포시 법환동 841-2,126.5092014,33.2483545,,,,,60,4,Y,7,,3,3,3,
2210130001,d_d001661,1,집,2022-10-13,2022-10-13,,,,,,4215011000,POI01000000C08MDF,교동주공3단지/311동,,21,,,,,,,
2210240001,d_d003928,20,은희네해장국 노형점,2022-10-24,2022-10-24,제주특별자치도 제주시 원노형로 40,제주특별자치도 제주시 노형동 939-6,126.4845964,33.48522854,,,,,30,11,N,2,,5,4,4,
2209140002,d_d001430,20,제주김만복 본점,2022-09-14,2022-09-14,제주특별자치도 제주시 오라로 41,제주특별자치도 제주시 오라삼동 2250-1,126.5089219,33.4970354,,,,,60,11,Y,4,,4,3,4,
2208230008,b_b002204,39,서울고속버스터미널(경부),2022-08-23,2022-08-23,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,127.0069895,37.50607506,, ,POI01000000BYI6E7,서울고속버스터미널,0,9,Y,11,,3,3,3,
2209070001,d_d000337,13,제주알프스렌터카,2022-09-07,2022-09-07,제주특별자치도 제주시 연미3길 4,제주특별자치도 제주시 오라이동 2093-1,126.5065966,33.48961417,,,,,30,10,Y,2,,5,5,5,
2210220003,d_d005955,23,카페루시아 본점,2022-10-22,2022-10-22,제주특별자치도 서귀포시 안덕면 난드르로 49-17,제주특별자치도 서귀포시 안덕면 창천리 840-1,126.3630723,33.23520815,,,,,90,11,N,5,,4,4,4,
2210180002,d_d005930,10,사계해변,2022-10-18,2022-10-18,,제주특별자치도 서귀포시 안덕면 사계리,126.3085979,33.22865827,,,,,30,1,Y,4,,5,5,5,
